enrollment_id,learner_id,course_id,enrollment_date,started_course_flag,active_flag,completed_flag,completion_date,progress_percent,sessions_count,hours_spent,dropout_stage,satisfaction_score
E01913,L00371,C008,2025-05-15,1,1,1,2025-05-27,91.3,14,10.2,,5.0
E01914,L03077,C001,2024-07-18,1,1,1,2024-08-29,97.7,14,9.3,,5.0
E01915,L03649,C009,2025-07-20,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E01916,L00176,C005,2025-01-29,1,1,1,2025-04-01,93.8,6,12.0,,4.8
E01917,L04199,C003,2025-09-09,1,1,1,2025-11-02,97.3,13,13.7,,5.0
E01918,L00241,C002,2025-05-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E01919,L03292,C007,2025-01-15,1,1,0,,42.7,3,0.9,Dropped mid-course,3.3
E01920,L01831,C010,2025-02-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E01921,L01304,C004,2025-03-20,1,1,1,2025-06-08,91.1,8,19.0,,5.0
E01922,L03942,C006,2024-09-13,1,1,1,2024-11-28,96.4,7,23.3,,5.0
E01923,L00190,C002,2024-07-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E01924,L02918,C002,2025-09-05,1,1,1,2025-09-17,100.0,11,7.7,,5.0
E01925,L03825,C006,2025-05-29,1,0,0,,10.0,1,0.8,Dropped after first lesson,1.7
E01926,L00308,C008,2024-12-21,1,1,1,2025-02-10,95.0,10,12.2,,5.0
E01927,L01725,C008,2025-12-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E01928,L00106,C006,2024-08-21,1,1,0,,54.4,4,3.1,Dropped mid-course,3.5
E01929,L02146,C010,2024-12-12,1,1,1,2025-01-28,100.0,11,9.1,,5.0
E01930,L00711,C006,2025-12-30,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E01931,L02640,C001,2024-09-28,1,1,1,2024-10-31,90.7,8,6.2,,4.9
E01932,L03775,C006,2024-06-24,1,1,1,2024-08-01,100.0,14,24.3,,5.0
E01933,L00903,C004,2024-11-20,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E01934,L00095,C003,2024-10-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E01935,L02543,C007,2024-03-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E01936,L00356,C004,2024-09-09,1,0,0,,49.5,1,3.3,Dropped mid-course,2.8
E01937,L00110,C009,2025-10-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E01938,L00164,C003,2025-08-10,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E01939,L02948,C003,2024-07-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E01940,L01907,C003,2024-09-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E01941,L00030,C007,2024-10-14,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E01942,L01282,C003,2025-12-22,1,1,0,,39.6,4,7.7,Dropped mid-course,2.9
E01943,L01210,C004,2024-11-03,1,1,0,,29.3,3,6.0,Dropped mid-course,2.1
E01944,L03094,C003,2025-07-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E01945,L00255,C003,2024-03-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E01946,L02469,C010,2025-03-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E01947,L02088,C003,2025-02-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E01948,L00584,C006,2025-09-11,1,0,0,,27.6,1,3.8,Dropped mid-course,2.3
E01949,L01372,C008,2025-07-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E01950,L03415,C009,2025-07-26,1,1,0,,22.2,3,0.8,Dropped after first lesson,2.6
E01951,L01741,C008,2025-11-28,1,1,1,2025-12-30,86.9,10,13.8,,4.9
E01952,L00104,C006,2025-12-31,1,0,0,,15.6,1,0.8,Dropped after first lesson,1.6
E01953,L00797,C001,2024-11-20,1,0,0,,42.1,2,0.8,Dropped mid-course,3.2
E01954,L03271,C005,2025-06-29,1,1,1,2025-08-28,99.1,14,13.1,,5.0
E01955,L02971,C004,2024-07-01,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E01956,L01017,C004,2024-12-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E01957,L02199,C002,2025-12-21,1,1,1,2026-02-18,89.2,7,10.8,,5.0
E01958,L03168,C002,2025-10-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E01959,L02113,C006,2025-06-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E01960,L02155,C009,2025-11-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E01961,L00490,C003,2025-01-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E01962,L01409,C003,2024-10-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E01963,L03470,C007,2024-04-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E01964,L01722,C010,2024-12-11,1,1,1,2025-01-26,87.8,14,8.4,,5.0
E01965,L01537,C007,2024-06-20,1,1,1,2024-07-08,99.9,8,21.4,,5.0
E01966,L00995,C006,2024-12-24,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E01967,L01297,C002,2024-03-27,1,1,1,2024-04-25,94.8,9,11.6,,5.0
E01968,L01206,C009,2025-10-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E01969,L01701,C002,2025-08-11,1,1,1,2025-08-25,91.8,13,10.1,,5.0
E01970,L03570,C004,2024-09-29,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E01971,L02462,C002,2024-08-25,1,1,1,2024-09-02,93.0,10,8.8,,5.0
E01972,L00949,C009,2025-03-29,1,1,1,2025-06-07,87.4,7,23.4,,5.0
E01973,L04148,C003,2025-08-30,1,1,1,2025-10-25,86.5,8,13.8,,5.0
E01974,L03818,C006,2025-12-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E01975,L00926,C006,2024-04-12,1,0,0,,16.2,1,2.7,Dropped after first lesson,1.3
E01976,L03750,C010,2024-12-20,1,1,1,2025-01-02,97.3,12,7.7,,5.0
E01977,L02249,C005,2024-02-02,1,1,1,2024-04-11,86.7,12,12.8,,5.0
E01978,L03602,C005,2024-03-20,1,1,1,2024-04-01,88.5,13,16.6,,5.0
E01979,L04199,C009,2025-10-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E01980,L00594,C010,2024-04-22,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E01981,L00733,C005,2025-07-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E01982,L01204,C005,2025-02-24,1,1,1,2025-04-13,95.9,7,12.6,,5.0
E01983,L03751,C007,2025-09-25,1,1,1,2025-11-30,89.5,8,19.4,,5.0
E01984,L01421,C002,2024-07-13,1,1,1,2024-08-30,97.0,14,10.9,,5.0
E01985,L00301,C005,2025-11-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E01986,L00454,C008,2025-02-24,1,1,1,2025-04-08,96.0,7,14.0,,5.0
E01987,L01396,C001,2024-06-08,1,1,1,2024-07-21,99.0,13,6.8,,5.0
E01988,L00534,C001,2025-12-29,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E01989,L01140,C001,2025-02-03,1,1,1,2025-04-18,96.2,12,6.7,,5.0
E01990,L01566,C007,2024-03-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E01991,L02057,C001,2024-03-26,1,1,1,2024-05-27,88.8,13,8.9,,5.0
E01992,L03081,C008,2024-08-15,1,1,1,2024-10-15,89.4,6,11.4,,5.0
E01993,L02206,C009,2025-06-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E01994,L03816,C002,2025-07-08,1,1,1,2025-09-06,96.7,7,8.5,,5.0
E01995,L00961,C005,2024-03-25,1,1,1,2024-06-06,88.0,6,12.5,,4.6
E01996,L00365,C008,2025-12-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E01997,L03460,C002,2025-03-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E01998,L03475,C007,2024-07-12,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E01999,L02821,C006,2024-10-26,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E02000,L02675,C010,2025-08-31,1,1,1,2025-10-25,86.4,8,7.4,,5.0
E02001,L00269,C009,2025-09-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E02002,L02975,C004,2025-06-13,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02003,L02464,C002,2025-11-21,1,1,1,2026-02-01,92.6,12,11.4,,5.0
E02004,L02494,C007,2025-12-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E02005,L01785,C009,2025-12-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E02006,L04082,C004,2025-08-19,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E02007,L02126,C009,2025-11-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E02008,L00786,C002,2025-06-26,1,1,1,2025-07-14,89.8,14,7.6,,5.0
E02009,L03703,C006,2024-05-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E02010,L02500,C005,2025-09-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E02011,L02796,C004,2025-09-18,1,1,1,2025-10-14,98.9,10,16.7,,5.0
E02012,L02923,C007,2025-05-21,1,1,1,2025-06-28,95.8,11,15.2,,5.0
E02013,L01128,C005,2025-04-11,1,1,1,2025-04-29,99.1,10,14.7,,5.0
E02014,L00291,C009,2024-07-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E02015,L04117,C008,2024-08-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E02016,L03987,C003,2025-09-07,1,1,1,2025-10-25,93.9,14,15.3,,5.0
E02017,L01324,C009,2025-06-30,1,1,1,2025-09-08,100.0,12,24.7,,5.0
E02018,L02756,C001,2025-12-30,1,1,1,2026-01-12,100.0,11,7.7,,5.0
E02019,L03637,C009,2024-04-30,1,1,1,2024-06-04,92.6,13,26.4,,4.8
E02020,L02084,C004,2025-05-28,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E02021,L01746,C009,2025-09-01,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E02022,L00654,C006,2024-01-16,1,1,1,2024-02-15,89.7,11,20.8,,5.0
E02023,L02779,C004,2025-01-09,1,1,1,2025-03-27,100.0,13,17.2,,5.0
E02024,L02393,C003,2025-08-28,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E02025,L03047,C007,2025-11-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E02026,L01885,C010,2025-02-25,1,1,1,2025-04-26,94.6,14,8.2,,5.0
E02027,L03736,C004,2025-01-13,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E02028,L02854,C003,2025-08-26,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02029,L01776,C010,2024-07-04,1,1,1,2024-09-18,100.0,9,8.0,,5.0
E02030,L03140,C006,2024-12-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E02031,L03292,C001,2024-12-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E02032,L02386,C002,2025-12-24,1,1,1,2026-01-19,97.3,11,8.2,,5.0
E02033,L00504,C006,2025-03-11,1,1,1,2025-03-25,100.0,11,21.6,,5.0
E02034,L02037,C010,2025-05-22,1,1,1,2025-06-15,94.0,13,8.1,,5.0
E02035,L03673,C008,2025-10-17,1,1,0,,46.1,3,3.2,Dropped mid-course,3.8
E02036,L03931,C010,2025-08-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E02037,L03845,C007,2025-02-05,1,1,1,2025-03-21,92.7,13,21.2,,5.0
E02038,L01380,C010,2024-05-26,1,1,1,2024-07-08,91.0,7,7.0,,5.0
E02039,L03827,C006,2025-02-24,1,1,0,,41.1,3,6.1,Dropped mid-course,3.2
E02040,L03301,C007,2025-05-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E02041,L00237,C003,2024-07-17,1,0,0,,42.8,2,0.8,Dropped mid-course,2.4
E02042,L01137,C009,2025-11-17,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E02043,L03551,C007,2025-12-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E02044,L02889,C002,2024-11-04,1,1,1,2024-11-18,90.0,11,7.7,,4.9
E02045,L04083,C007,2024-07-10,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E02046,L02420,C005,2025-06-11,1,1,1,2025-07-13,99.6,11,11.5,,5.0
E02047,L00400,C009,2024-08-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E02048,L01665,C003,2024-05-14,1,1,1,2024-07-12,91.0,14,18.1,,5.0
E02049,L01815,C001,2025-11-16,1,1,1,2026-01-22,95.5,7,6.2,,5.0
E02050,L01654,C002,2025-08-08,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02051,L03006,C002,2024-11-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E02052,L02167,C005,2025-06-01,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E02053,L01468,C010,2024-06-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E02054,L01728,C002,2024-09-21,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02055,L02034,C003,2025-10-23,1,0,0,,26.9,1,0.8,Dropped mid-course,2.0
E02056,L01699,C007,2025-01-19,1,1,0,,49.8,4,5.6,Dropped mid-course,3.0
E02057,L01212,C005,2024-11-10,1,1,1,2024-12-06,91.0,10,16.8,,5.0
E02058,L03964,C004,2024-12-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E02059,L02340,C009,2024-11-24,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E02060,L00221,C004,2024-05-17,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E02061,L03168,C010,2025-12-07,1,1,1,2026-01-30,91.9,12,8.2,,4.7
E02062,L01430,C006,2024-08-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E02063,L03346,C006,2025-12-21,1,1,1,2026-01-10,97.9,7,25.2,,5.0
E02064,L01490,C005,2025-10-28,1,1,1,2025-12-28,92.4,10,12.2,,5.0
E02065,L01496,C010,2025-11-10,1,1,1,2026-01-13,88.7,11,8.2,,5.0
E02066,L04077,C005,2024-02-25,1,1,1,2024-03-24,90.4,6,13.7,,5.0
E02067,L01577,C007,2025-07-28,1,1,1,2025-08-06,88.8,10,22.5,,5.0
E02068,L02355,C001,2024-04-29,1,1,1,2024-05-15,87.1,10,8.7,,5.0
E02069,L00141,C004,2025-11-13,1,1,1,2025-11-24,93.0,12,17.4,,5.0
E02070,L01955,C009,2025-07-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E02071,L02446,C004,2025-12-23,1,1,1,2026-01-27,95.6,6,18.3,,5.0
E02072,L02955,C009,2025-03-22,1,1,1,2025-05-09,95.3,9,28.6,,5.0
E02073,L02858,C010,2025-05-19,1,1,1,2025-06-16,96.3,6,8.8,,5.0
E02074,L01104,C010,2024-06-14,1,1,1,2024-07-27,100.0,12,8.9,,5.0
E02075,L03563,C005,2024-06-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E02076,L03893,C005,2024-05-05,1,0,0,,39.8,1,1.5,Dropped mid-course,2.9
E02077,L03249,C002,2025-03-12,1,1,1,2025-04-04,88.6,11,9.4,,5.0
E02078,L02592,C007,2025-01-01,1,1,1,2025-01-26,100.0,10,19.7,,5.0
E02079,L00499,C006,2025-12-27,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E02080,L00011,C005,2025-08-24,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E02081,L01260,C001,2025-11-01,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02082,L00922,C002,2024-07-10,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E02083,L01417,C010,2024-07-13,1,1,1,2024-09-01,99.2,9,7.0,,5.0
E02084,L04068,C006,2025-09-05,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E02085,L00935,C002,2025-10-26,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E02086,L02494,C008,2025-12-24,1,1,1,2026-02-10,100.0,14,13.6,,5.0
E02087,L03079,C007,2025-01-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E02088,L01000,C006,2024-12-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E02089,L00064,C005,2025-08-08,1,1,1,2025-08-23,86.7,7,13.2,,4.7
E02090,L01111,C005,2025-11-21,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02091,L01577,C003,2025-07-04,1,1,1,2025-07-30,92.4,14,16.5,,5.0
E02092,L01223,C010,2024-12-25,1,1,1,2025-03-03,94.7,10,7.1,,5.0
E02093,L03195,C007,2024-06-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E02094,L00117,C005,2025-10-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E02095,L02826,C006,2025-12-29,1,1,1,2026-02-26,90.6,11,23.5,,5.0
E02096,L01110,C004,2024-04-01,1,1,1,2024-05-24,90.6,13,14.8,,5.0
E02097,L03074,C006,2025-02-23,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E02098,L01003,C004,2024-04-28,1,0,0,,27.7,1,1.9,Dropped mid-course,2.3
E02099,L03391,C002,2025-06-18,1,1,1,2025-08-29,95.2,10,11.0,,4.9
E02100,L03235,C008,2025-04-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E02101,L03021,C006,2024-10-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E02102,L03049,C006,2025-11-26,1,0,0,,15.9,1,3.7,Dropped after first lesson,1.8
E02103,L01488,C002,2024-06-22,1,0,0,,23.6,2,1.7,Dropped after first lesson,2.5
E02104,L03662,C007,2025-12-24,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E02105,L00585,C010,2025-06-10,1,1,1,2025-07-17,95.3,10,8.4,,4.9
E02106,L04145,C006,2024-02-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E02107,L01735,C007,2024-08-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E02108,L03044,C002,2025-10-21,1,1,1,2026-01-01,89.4,7,9.8,,5.0
E02109,L03379,C009,2024-12-20,1,1,1,2025-01-17,95.9,8,24.4,,5.0
E02110,L01880,C010,2024-06-18,1,1,1,2024-08-15,97.3,14,9.0,,5.0
E02111,L00101,C002,2025-03-07,1,0,0,,46.1,1,0.8,Dropped mid-course,3.0
E02112,L00878,C002,2024-03-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E02113,L03923,C010,2025-10-30,1,1,1,2025-11-18,99.5,12,10.6,,5.0
E02114,L02494,C005,2025-12-28,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E02115,L03620,C003,2025-02-26,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E02116,L02922,C001,2025-02-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E02117,L01801,C002,2025-04-30,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02118,L00921,C007,2025-11-01,1,1,0,,36.9,4,7.0,Dropped mid-course,2.7
E02119,L01563,C004,2024-04-15,1,1,1,2024-05-13,89.5,12,15.6,,5.0
E02120,L02749,C004,2024-11-11,1,1,0,,34.5,3,4.3,Dropped mid-course,2.2
E02121,L03691,C009,2024-04-29,1,1,1,2024-06-07,94.8,10,18.5,,5.0
E02122,L00988,C005,2025-09-15,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E02123,L02922,C008,2025-04-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E02124,L02387,C002,2024-12-27,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E02125,L01673,C004,2024-07-31,1,1,0,,36.0,3,0.8,Dropped mid-course,2.5
E02126,L03309,C008,2025-03-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E02127,L04048,C001,2025-04-15,1,1,1,2025-05-07,90.4,14,7.8,,5.0
E02128,L00698,C004,2025-03-22,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E02129,L01058,C008,2025-10-31,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02130,L01831,C007,2024-12-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E02131,L00813,C010,2025-11-07,1,1,1,2025-12-09,89.4,9,7.9,,5.0
E02132,L01419,C007,2025-05-14,1,1,0,,36.7,4,5.6,Dropped mid-course,3.1
E02133,L02758,C002,2025-02-26,1,1,1,2025-03-28,99.6,13,7.6,,5.0
E02134,L03395,C009,2025-10-07,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E02135,L01577,C006,2025-08-11,1,1,1,2025-10-12,100.0,14,17.1,,5.0
E02136,L00277,C004,2024-12-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E02137,L02102,C005,2025-03-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E02138,L00888,C009,2024-05-25,1,1,1,2024-07-04,89.7,7,18.9,,5.0
E02139,L02200,C009,2025-01-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E02140,L04026,C001,2024-08-15,1,1,1,2024-10-12,99.7,10,8.3,,5.0
E02141,L04186,C010,2024-04-25,1,1,1,2024-05-21,100.0,8,7.3,,5.0
E02142,L03864,C002,2025-12-21,1,1,1,2026-01-18,100.0,14,11.2,,5.0
E02143,L03614,C005,2024-10-05,1,1,0,,52.8,3,4.1,Dropped mid-course,3.0
E02144,L02266,C004,2025-04-19,1,1,1,2025-06-06,100.0,12,16.4,,5.0
E02145,L02528,C003,2025-08-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E02146,L03972,C005,2025-07-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02147,L01995,C008,2025-11-15,1,1,1,2026-01-01,87.9,6,9.5,,5.0
E02148,L01372,C001,2025-07-19,1,1,1,2025-07-31,99.6,14,6.1,,5.0
E02149,L02535,C007,2025-10-09,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E02150,L03918,C010,2025-09-28,1,0,0,,45.1,2,1.6,Dropped mid-course,3.0
E02151,L00535,C001,2025-07-06,1,1,1,2025-08-03,89.6,9,8.1,,5.0
E02152,L03324,C005,2024-09-08,1,1,1,2024-11-02,91.9,9,15.7,,5.0
E02153,L02286,C007,2025-01-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E02154,L01226,C004,2025-02-28,1,1,1,2025-04-28,91.8,7,18.2,,5.0
E02155,L02593,C006,2024-09-11,1,0,0,,31.9,2,2.2,Dropped mid-course,2.6
E02156,L02803,C002,2025-10-06,1,1,1,2025-12-13,93.3,7,7.6,,5.0
E02157,L01755,C002,2025-12-23,1,1,1,2026-01-09,99.9,8,10.1,,5.0
E02158,L00920,C002,2025-03-10,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E02159,L00880,C007,2025-01-23,1,1,1,2025-03-11,91.6,13,17.6,,5.0
E02160,L03075,C005,2025-10-12,1,1,1,2025-11-14,95.1,14,16.4,,5.0
E02161,L00703,C001,2025-07-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E02162,L01251,C007,2024-04-04,1,1,1,2024-06-18,94.0,6,20.5,,5.0
E02163,L02219,C001,2025-12-31,1,1,1,2026-02-11,88.6,14,6.8,,5.0
E02164,L02655,C010,2024-06-22,1,1,1,2024-08-24,98.1,8,9.0,,4.6
E02165,L02124,C008,2025-08-10,1,1,1,2025-09-03,96.8,8,12.2,,5.0
E02166,L00523,C009,2024-04-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E02167,L01722,C008,2024-12-31,1,1,1,2025-01-12,88.9,7,11.5,,5.0
E02168,L02869,C010,2025-10-20,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E02169,L03291,C008,2025-02-23,1,1,1,2025-03-06,96.7,9,11.0,,5.0
E02170,L00988,C006,2025-07-02,1,1,0,,51.2,3,1.4,Dropped mid-course,3.3
E02171,L01999,C008,2025-08-05,1,1,1,2025-09-27,90.0,10,12.4,,5.0
E02172,L01252,C006,2025-01-01,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E02173,L03133,C004,2024-05-29,1,1,0,,85.2,6,9.8,Active no completion,4.5
E02174,L02355,C009,2024-06-24,1,1,1,2024-09-09,87.2,12,20.3,,5.0
E02175,L00895,C004,2025-04-08,1,0,0,,23.6,1,3.3,Dropped after first lesson,1.7
E02176,L00836,C005,2025-07-12,1,1,1,2025-09-08,87.1,10,15.8,,5.0
E02177,L02282,C007,2025-12-31,1,0,0,,9.6,2,0.8,Dropped after enrollment,2.2
E02178,L00947,C007,2024-08-26,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E02179,L01779,C010,2025-11-29,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E02180,L00414,C008,2024-11-22,1,1,1,2025-01-23,86.5,11,12.5,,5.0
E02181,L01616,C009,2024-04-17,1,1,1,2024-05-03,99.3,10,18.3,,5.0
E02182,L01384,C002,2024-07-18,1,0,0,,12.9,1,2.0,Dropped after first lesson,2.5
E02183,L02632,C005,2025-09-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E02184,L01563,C008,2024-03-27,1,1,1,2024-06-04,89.0,12,10.0,,5.0
E02185,L02816,C001,2024-09-09,1,1,1,2024-10-17,95.8,7,8.3,,4.7
E02186,L00438,C004,2024-11-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E02187,L03704,C005,2025-04-22,1,1,1,2025-06-07,92.8,14,15.1,,4.9
E02188,L03265,C006,2025-11-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E02189,L00955,C003,2024-12-20,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E02190,L01069,C008,2025-01-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E02191,L00738,C004,2025-02-06,1,1,1,2025-03-24,92.1,7,13.6,,5.0
E02192,L00406,C005,2024-08-29,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E02193,L01906,C006,2025-06-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E02194,L03827,C009,2025-05-16,1,1,0,,76.1,5,5.1,Active no completion,4.3
E02195,L00599,C010,2025-06-02,1,1,1,2025-06-16,86.2,12,10.6,,5.0
E02196,L00256,C007,2024-11-15,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E02197,L00976,C001,2025-12-31,1,1,1,2026-01-20,96.6,10,6.4,,5.0
E02198,L01339,C003,2024-05-15,1,1,1,2024-05-28,95.2,7,14.0,,5.0
E02199,L03548,C007,2024-07-11,1,0,0,,7.6,1,1.1,Dropped after enrollment,2.0
E02200,L04107,C003,2024-02-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E02201,L03369,C009,2024-08-16,1,0,0,,11.2,1,0.8,Dropped after first lesson,2.1
E02202,L01015,C007,2025-09-03,1,0,0,,13.5,1,0.8,Dropped after first lesson,1.8
E02203,L03683,C006,2024-03-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E02204,L01111,C010,2025-12-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E02205,L02217,C010,2024-08-11,1,1,1,2024-10-27,96.2,12,9.9,,5.0
E02206,L04123,C002,2024-10-14,1,1,1,2024-12-04,86.9,6,11.3,,5.0
E02207,L00866,C007,2025-10-20,1,1,1,2025-10-30,86.7,12,16.7,,5.0
E02208,L02950,C010,2025-10-06,1,1,1,2025-11-10,99.3,11,9.0,,5.0
E02209,L00937,C010,2024-06-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E02210,L03738,C003,2025-06-21,1,1,1,2025-07-24,93.3,11,19.7,,5.0
